Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
5/8/2015,2908800,426.7,426.7,426.7,430.75,435.2,430.17,433.69
5/11/2015,2393700,428.75,428.75,428.75,432.51,439,431.37,432.85
5/12/2015,1947800,429.51,429.51,429.51,431.08,433.25,426.71,431.02
5/13/2015,1996300,428.63,428.63,428.63,429.98,433.53,425.8,426.87
5/14/2015,1888500,429.84,429.84,429.84,429.45,433,427.01,432.28
5/15/2015,4240300,428.56,428.56,428.56,428,430.4,424.3,426
5/18/2015,2390200,427.46,427.46,427.46,426,427.27,421.46,425.24
5/19/2015,2464200,425.54,425.54,425.54,424.87,428.24,420.63,421.71
5/20/2015,2196200,424.98,424.98,424.98,420.6,427.1,418.36,423.86
5/21/2015,4121400,427.2,427.2,427.2,428,436.9,428,431.63
5/22/2015,2020600,427.34,427.34,427.34,431.55,432.44,427.61,427.63
5/26/2015,2244200,426.72,426.72,426.72,426.2,427,422,425.47
5/27/2015,2231100,428.28,428.28,428.28,427.45,431.85,425.01,431.42
5/28/2015,1912400,427.71,427.71,427.71,429.71,431.35,425.47,426.57
5/29/2015,3016100,428.22,428.22,428.22,427.23,432.5,427.23,429.23
6/1/2015,2253300,429.12,429.12,429.12,430.4,433.16,426.2,430.92
6/2/2015,1668900,429.74,429.74,429.74,430.07,433.23,426.25,430.99
6/3/2015,2727900,432.03,432.03,432.03,434.4,438.39,432.75,436.59
6/4/2015,2510800,431.61,431.61,431.61,434.4,436.76,429.26,430.78
6/5/2015,1907900,430.06,430.06,430.06,429.66,430.8,426.5,426.95
6/8/2015,2172500,427.87,427.87,427.87,425.62,426.8,421.43,423.5
6/9/2015,2288700,427.07,427.07,427.07,422.96,427.49,419.14,425.48
6/10/2015,2172300,428.31,428.31,428.31,426.46,432.2,425.66,430.77
6/11/2015,2922500,429.86,429.86,429.86,432.29,438.89,431.47,432.97
6/12/2015,2054400,429.88,429.88,429.88,431.25,432.36,428.26,429.92
6/15/2015,2051000,427.81,427.81,427.81,427.66,428.05,422.64,423.67
6/16/2015,2296400,427.63,427.63,427.63,424.15,427.97,422.67,427.26
6/17/2015,2185900,427.69,427.69,427.69,428.36,431.35,424.75,427.81
6/18/2015,3378400,431.59,431.59,431.59,430.3,439.73,429.41,439.39
6/19/2015,4495100,432.7,432.7,432.7,440.26,444.99,433.24,434.92
6/22/2015,1823600,433.9,433.9,433.9,437,439.24,434.18,436.29
6/23/2015,3245000,437.93,437.93,437.93,435.59,447.04,433.69,445.99
6/24/2015,2620800,438.9,438.9,438.9,444.97,446.47,440.23,440.84
6/25/2015,2237500,439.3,439.3,439.3,438.07,443.47,436.39,440.1
6/26/2015,2624500,438.9,438.9,438.9,441.76,443.49,435.06,438.1
6/29/2015,2753200,435.89,435.89,435.89,434.98,437,429,429.86
6/30/2015,2596900,435.29,435.29,435.29,434.2,435.57,430.46,434.09
7/1/2015,1987100,435.99,435.99,435.99,439.35,440,435.58,437.39
7/2/2015,1343400,436.56,436.56,436.56,437,438.2,433.48,437.71
7/6/2015,1903200,436.39,436.39,436.39,435.23,439.73,433.52,436.04
7/7/2015,3454200,436.5,436.5,436.5,435.68,437.73,425.57,436.72
7/8/2015,2383100,434.23,434.23,434.23,434.35,435.99,428.83,429.7
7/9/2015,2271400,434.29,434.29,434.29,434.9,438.72,434.15,434.39
7/10/2015,2401000,437.36,437.36,437.36,440.49,444.72,439,443.51
7/13/2015,3956800,443.43,443.43,443.43,448.29,457.87,447.54,455.57
7/14/2015,4736200,450.81,450.81,450.81,462.32,469.6,458.16,465.57
7/15/2015,2987400,454.27,454.27,454.27,463.04,464.7,460.2,461.19
7/16/2015,4095600,461.34,461.34,461.34,465.5,475.88,464.8,475.48
7/17/2015,4932200,468.56,468.56,468.56,477.7,485.42,477.25,483.01
7/20/2015,4752500,475.08,475.08,475.08,492.57,493.2,485.4,488.1
7/21/2015,3181800,479.38,479.38,479.38,487.9,488.88,482.55,488
7/22/2015,3114900,482.35,482.35,482.35,485.99,492.5,484.9,488.27
7/23/2015,9374400,482.29,482.29,482.29,491.66,491.66,475.7,482.18
7/24/2015,21909400,498,498,498,578.99,580.57,529.35,529.42
7/27/2015,7491000,509.14,509.14,509.14,527.75,544.95,526.6,531.41
7/28/2015,5273100,514.77,514.77,514.77,536,536.39,523.12,526.03
7/29/2015,3752600,519.51,519.51,519.51,530.92,532.97,525.02,529
7/30/2015,3743100,525.26,525.26,525.26,527.65,539.2,524.29,536.76
7/31/2015,3025600,528.89,528.89,528.89,539.09,542.84,534.52,536.15
8/3/2015,3014200,530.94,530.94,530.94,537.45,540.44,529.36,535.03
8/4/2015,2934600,531.26,531.26,531.26,529.69,536.95,529.16,531.9
8/5/2015,2889400,533.18,533.18,533.18,538.8,539.14,534.12,537.01
8/6/2015,3820500,531.94,531.94,531.94,539.3,542.74,527.52,529.46
8/7/2015,3969200,528.83,528.83,528.83,529.16,529.46,518.21,522.62
8/10/2015,2615900,527.22,527.22,527.22,528.52,532.28,523,524
8/11/2015,2676600,527.3,527.3,527.3,523.65,528.98,522,527.46
8/12/2015,3962300,526.84,526.84,526.84,523.75,527.5,513.06,525.91
8/13/2015,2895200,527.78,527.78,527.78,527.37,534.66,525.49,529.66
8/14/2015,1994800,529.03,529.03,529.03,528.25,534.11,528.25,531.52
8/17/2015,2581700,531.09,531.09,531.09,531.29,538.74,527.12,535.22
8/18/2015,2071300,532.4,532.4,532.4,535.04,539.49,533,535.02
8/19/2015,2324000,532.57,532.57,532.57,533.74,537.25,529,532.92
8/20/2015,4408000,526.98,526.98,526.98,530.39,533.25,515.77,515.78
8/21/2015,6706500,516.14,516.14,516.14,507.36,512.33,494.47,494.47
8/24/2015,10097600,498.55,498.55,498.55,463.58,476.58,451,463.37
8/25/2015,5679300,487.82,487.82,487.82,487.49,489.44,466.25,466.37
8/26/2015,6358600,492.14,492.14,492.14,484.02,503.72,478.76,500.77
8/27/2015,6114500,500.88,500.88,500.88,513.71,522.69,507.26,518.37
8/28/2015,2746700,506.59,506.59,506.59,517.5,521.5,513.04,518.01
8/31/2015,3002300,508.69,508.69,508.69,516.44,519.41,509.07,512.89
9/1/2015,3864500,504.64,504.64,504.64,499.14,510,493.43,496.54
9/2/2015,3707100,506.61,506.61,506.61,505.09,510.86,497.72,510.55
9/3/2015,3149700,505.98,505.98,505.98,514.5,515.84,502.57,504.72
9/4/2015,2692500,503.65,503.65,503.65,497.65,502.85,495.64,499
9/8/2015,3810700,508.28,508.28,508.28,508.69,518.35,508.51,517.54
9/9/2015,4370700,511.15,511.15,511.15,524,529.95,515.06,516.89
9/10/2015,2576000,514.85,514.85,514.85,515.15,526.13,514.78,522.24
9/11/2015,3227900,519.71,519.71,519.71,521.07,529.44,520.61,529.44
9/14/2015,3130200,520.27,520.27,520.27,529.44,532.45,518.58,521.38
9/15/2015,2865900,520.97,520.97,520.97,523.25,527.92,517.2,522.37
9/16/2015,2252800,523.11,523.11,523.11,521.98,528.3,518.52,527.39
9/17/2015,4169500,528.36,528.36,528.36,526.98,546.97,526.57,538.87
9/18/2015,6160100,532.33,532.33,532.33,534.62,546.24,531.35,540.26
9/21/2015,3283300,537.68,537.68,537.68,544.33,549.78,539.59,548.39
9/22/2015,3841700,537.92,537.92,537.92,539.71,543.55,532.66,538.4
9/23/2015,2237600,537.3,537.3,537.3,538.3,541.21,534,536.07
9/24/2015,3501000,536.12,536.12,536.12,530.55,534.56,522.87,533.75
9/25/2015,4031000,532.16,532.16,532.16,542.57,542.8,521.4,524.25
9/28/2015,5434500,522.8,522.8,522.8,520.02,520.28,494.33,504.06
9/29/2015,4457500,513.89,513.89,513.89,506,511.48,490.5,496.07
9/30/2015,4004700,513.22,513.22,513.22,505.44,512.8,501.67,511.89
10/1/2015,3768500,515.72,515.72,515.72,511,520.8,506,520.72
10/2/2015,4597800,521.33,521.33,521.33,512.99,532.6,508.1,532.54
10/5/2015,3391400,528.78,528.78,528.78,536.99,545.91,536,543.68
10/6/2015,4502800,531.68,531.68,531.68,545.5,551.5,533.33,537.48
10/7/2015,3812100,535.1,535.1,535.1,541.79,542,529,541.94
10/8/2015,4676400,534.45,534.45,534.45,536.71,539.39,519.89,533.16
10/9/2015,3537400,536.24,536.24,536.24,534.48,541.79,530.27,539.8
10/12/2015,2776100,540.89,540.89,540.89,539.96,550.82,539.8,550.19
10/13/2015,2938000,543.56,543.56,543.56,546.26,553.2,543.1,548.9
10/14/2015,3582100,543.98,543.98,543.98,551.34,552.25,539.68,544.83
10/15/2015,4937000,550.13,550.13,550.13,547.75,563,547,562.44
10/16/2015,4315800,557.01,557.01,557.01,565.27,570.94,560.31,570.76
10/19/2015,4375400,562.39,562.39,562.39,570.76,579,567.38,573.15
10/20/2015,4346200,561.89,561.89,561.89,572,573,555.28,560.88
10/21/2015,3343600,559.85,559.85,559.85,563.87,565.25,552.52,555.77
10/22/2015,7779400,561.2,561.2,561.2,562.7,569.15,556.67,563.91
10/23/2015,10692700,573.81,573.81,573.81,617.68,619.45,595.36,599.03
10/26/2015,4269700,585.41,585.41,585.41,602.3,609.85,596.29,608.61
10/27/2015,3787100,593.94,593.94,593.94,608.6,614.71,605.53,611.01
