Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
3/30/2016,4033000,228.37,228.37,228.37,235.09,235.5,226.5,226.89
3/31/2016,8012900,228.83,228.83,228.83,229.34,237.42,225.01,229.77
4/1/2016,15997500,231.75,231.75,231.75,244.83,247.9,233.25,237.59
4/4/2016,13475300,236.83,236.83,236.83,249.12,252.12,243.64,246.99
4/5/2016,9948700,243.04,243.04,243.04,240.5,256.56,240,255.47
4/6/2016,11705500,250.5,250.5,250.5,253.97,267.74,253.45,265.42
4/7/2016,8856200,252.74,252.74,252.74,266.45,269.34,254.51,257.2
4/8/2016,7363900,251.85,251.85,251.85,260.5,260.82,248.02,250.07
4/11/2016,9161700,251.2,251.2,251.2,251,258.99,245.3,249.92
4/12/2016,5763200,250.08,250.08,250.08,249.5,251.8,243.63,247.82
4/13/2016,4925600,251.56,251.56,251.56,248.51,255.5,247.33,254.53
4/14/2016,4132200,251.66,251.66,251.66,253,256.84,251.05,251.86
4/15/2016,3752400,252.61,252.61,252.61,251.31,254.6,249.12,254.51
4/18/2016,4271400,253.03,253.03,253.03,252.23,258.31,251.66,253.88
4/19/2016,6357500,251.15,251.15,251.15,253.12,254.37,241.25,247.37
4/20/2016,5194100,250.75,250.75,250.75,246.26,253.66,241.5,249.97
4/21/2016,2783100,249.93,249.93,249.93,248.99,250.9,246.91,248.29
4/22/2016,3786300,251.21,251.21,251.21,248.89,254,245.71,253.75
4/25/2016,3670300,251.41,251.41,251.41,253.01,257.38,250.76,251.82
4/26/2016,3223800,252.19,252.19,252.19,252.05,255.73,249.39,253.74
4/27/2016,3205800,251.95,251.95,251.95,252.75,255,249.4,251.47
4/28/2016,2519000,250.54,250.54,250.54,249.85,253.43,247.44,247.71
4/29/2016,5413800,247.28,247.28,247.28,248.14,248.43,237.81,240.76
5/2/2016,3843900,245.45,245.45,245.45,241.5,243.19,234.82,241.8
5/3/2016,4302200,241.07,241.07,241.07,237.36,238.91,231.62,232.32
5/4/2016,8700500,234.9,234.9,234.9,230.29,234.46,220.4,222.56
5/5/2016,11254800,227.11,227.11,227.11,228.46,228.64,209.79,211.53
5/6/2016,5685200,223.05,223.05,223.05,210.87,216.37,208.11,214.93
5/9/2016,4776400,218.34,218.34,218.34,215.72,216.15,206.8,208.92
5/10/2016,4070600,215.12,215.12,215.12,207.55,209.47,205,208.69
5/11/2016,5161900,213.07,213.07,213.07,207.59,215.48,206.05,208.96
5/12/2016,3650500,211.14,211.14,211.14,211.44,211.67,203.66,207.28
5/13/2016,2822800,209.96,209.96,209.96,207.78,211.2,206.7,207.61
5/16/2016,2949400,209.41,209.41,209.41,208.15,213.15,207.92,208.29
5/17/2016,2843600,207.82,207.82,207.82,209.05,209.82,204.02,204.66
5/18/2016,5617500,208.94,208.94,208.94,209.15,215.31,207.75,211.17
5/19/2016,6866300,211.03,211.03,211.03,213.62,216.79,207.3,215.21
5/20/2016,9007100,214.11,214.11,214.11,216.99,220.55,216.35,220.28
5/23/2016,5102500,214.82,214.82,214.82,219.87,222.6,215.86,216.22
5/24/2016,3013800,215.85,215.85,215.85,216.6,218.74,215.18,217.91
5/25/2016,3126800,217.09,217.09,217.09,217.91,221.36,216.51,219.58
5/26/2016,4072400,219.77,219.77,219.77,220.5,225.26,219.05,225.12
5/27/2016,3650300,220.86,220.86,220.86,224.99,225.93,220.75,223.04
5/31/2016,2789000,221.65,221.65,221.65,223.04,224.75,221.5,223.23
6/1/2016,2982700,220.95,220.95,220.95,221.48,222.4,216.89,219.56
6/2/2016,2032800,220.29,220.29,220.29,219.59,219.91,217.11,218.96
6/3/2016,2229000,219.86,219.86,219.86,220,221.94,218.01,218.99
6/6/2016,2249500,220.13,220.13,220.13,218,220.9,215.45,220.68
6/7/2016,6213600,224.2,224.2,224.2,222.24,234.44,221.52,232.34
6/8/2016,5972000,227.97,227.97,227.97,233.8,240.85,232.61,235.52
6/9/2016,4492100,228.44,228.44,228.44,234.98,235.33,227.06,229.36
6/10/2016,6026600,225.22,225.22,225.22,227.39,227.97,218.42,218.79
6/13/2016,4193000,222.77,222.77,222.77,219.5,225.77,217.66,217.87
6/14/2016,3580200,220.17,220.17,220.17,218.88,222.2,212.53,214.96
6/15/2016,2908500,219.34,219.34,219.34,216.95,221.9,215.13,217.7
6/16/2016,2440300,218.87,218.87,218.87,217.42,218.04,213.5,217.93
6/17/2016,3112600,217.74,217.74,217.74,217.81,219.99,214.5,215.47
6/20/2016,3555500,218.39,218.39,218.39,219.5,223.75,218.23,219.7
6/21/2016,4529000,218.8,218.8,218.8,220.68,222.57,218.81,219.61
6/22/2016,23742400,211.42,211.42,211.42,199.47,205.95,195.75,196.66
6/23/2016,10130700,206.41,206.41,206.41,195.69,197.55,192.13,196.4
6/24/2016,7026500,201.99,201.99,201.99,190.05,195.12,189.73,193.15
6/27/2016,7205400,200.84,200.84,200.84,190.86,198.81,187.87,198.55
6/28/2016,6212400,201.16,201.16,201.16,201.89,204.05,199.41,201.79
6/29/2016,5994900,204.17,204.17,204.17,205.13,211.78,203,210.19
6/30/2016,4843100,206.87,206.87,206.87,212.97,213.5,209.02,212.28
7/1/2016,5400000,210.08,210.08,210.08,206.14,218.24,206,216.5
7/5/2016,5175300,211.38,211.38,211.38,209.73,214.54,208,213.98
7/6/2016,4919900,212.4,212.4,212.4,210,215.23,209,214.44
7/7/2016,3612000,213.58,213.58,213.58,213.1,218.12,213.01,215.94
7/8/2016,4074800,214.65,214.65,214.65,217.8,219.81,214.5,216.78
7/11/2016,5429800,218.02,218.02,218.02,219.96,226.78,219.51,224.78
7/12/2016,4571300,220.23,220.23,220.23,224.1,227.5,223.22,224.65
7/13/2016,3567100,221,221,221,225.5,225.59,220.29,222.53
7/14/2016,2675800,221.18,221.18,221.18,223.12,224.94,221.05,221.53
7/15/2016,2234200,220.92,220.92,220.92,222.52,222.75,219.64,220.4
7/18/2016,3412100,222.69,222.69,222.69,219.64,227.09,218.3,226.25
7/19/2016,3115100,223.55,223.55,223.55,225,229.1,224.75,225.26
7/20/2016,2568500,225.15,225.15,225.15,226.47,229.8,225,228.36
7/21/2016,4428700,223.6,223.6,223.6,226,227.85,219.1,220.5
7/22/2016,2579700,223.16,223.16,223.16,221.99,224.5,218.88,222.27
7/25/2016,4490700,225.44,225.44,225.44,222.27,231.39,221.37,230.01
7/26/2016,3430000,226.8,226.8,226.8,227.69,230,225.3,229.51
7/27/2016,2889000,227.36,227.36,227.36,229.34,233.36,226.92,228.49
7/28/2016,2419100,228.44,228.44,228.44,227.95,230.76,226.6,230.61
7/29/2016,3070800,230.56,230.56,230.56,230.7,235.28,230.24,234.79
8/1/2016,4016300,230.38,230.38,230.38,235.5,236.63,229.38,230.01
8/2/2016,3934400,229.32,229.32,229.32,229.37,229.87,221.4,227.2
8/3/2016,3887800,228.14,228.14,228.14,227.37,229.7,224.21,225.79
8/4/2016,4147000,228.96,228.96,228.96,225.69,230.86,222.05,230.61
8/5/2016,3205200,229.32,229.32,229.32,230,232,227.4,230.03
8/8/2016,2263600,228.27,228.27,228.27,228,229.6,226.09,226.16
8/9/2016,2207800,228.54,228.54,228.54,226.82,231.54,226.65,229.08
8/10/2016,2338300,227.58,227.58,227.58,228.24,229.87,224.62,225.65
8/11/2016,1880900,226.69,226.69,226.69,226.17,227.57,223.41,224.91
8/12/2016,1813500,226.33,226.33,226.33,225.41,226.65,224.04,225.61
8/15/2016,2034300,226.08,226.08,226.08,226.02,229.5,224.93,225.59
8/16/2016,2267100,225.26,225.26,225.26,225.49,227.19,223.41,223.61
8/17/2016,1787100,224.59,224.59,224.59,224.33,224.83,222.8,223.24
8/18/2016,1714500,224.23,224.23,224.23,223.82,225.66,222.29,223.51
8/19/2016,1659500,224.48,224.48,224.48,223.54,225.17,222.53,225
8/22/2016,2065500,223.97,223.97,223.97,224.17,225.11,222.68,222.93
8/23/2016,4784400,224.26,224.26,224.26,224.32,228.49,222.8,224.84
8/24/2016,2570700,223.71,223.71,223.71,227.05,227.15,222.22,222.62
8/25/2016,1762500,222.79,222.79,222.79,223.11,223.8,220.77,220.96
8/26/2016,2239000,221.86,221.86,221.86,222.14,222.86,218.82,219.99
8/29/2016,3266300,219.64,219.64,219.64,220.15,220.4,215,215.2
8/30/2016,3168900,216.87,216.87,216.87,216.11,216.11,210.52,211.34
8/31/2016,3276500,215.25,215.25,215.25,210.43,212.6,208.65,212.01
9/1/2016,7943100,210.42,210.42,210.42,209.01,211.1,200.5,200.77
9/2/2016,5977400,206.21,206.21,206.21,202.33,203.2,196.2,197.78
9/6/2016,4390600,205.08,205.08,205.08,199.02,203.25,199,202.83
9/7/2016,3640900,203.96,203.96,203.96,205.5,206.5,200.71,201.71
9/8/2016,3377900,201.76,201.76,201.76,199.55,199.89,196.36,197.36
9/9/2016,3757000,199.33,199.33,199.33,199.09,199.92,193.7,194.47
9/12/2016,3715200,198.99,198.99,198.99,195,201.37,194.1,198.3
9/13/2016,3589400,198.01,198.01,198.01,197.06,198.49,193.45,196.05
9/14/2016,2254500,197.48,197.48,197.48,195.75,197.92,194.86,196.41
9/15/2016,3077200,198.46,198.46,198.46,196.49,202.52,196.4,200.42
9/16/2016,3107800,200.77,200.77,200.77,200.42,205.7,199,205.4
9/19/2016,2299500,202.63,202.63,202.63,207,209.43,205,206.34
9/20/2016,2410500,203.3,203.3,203.3,206.85,207.75,203.91,204.64
9/21/2016,2633500,203.94,203.94,203.94,206.37,207,201.56,205.22
9/22/2016,2382900,204.77,204.77,204.77,206.4,207.28,203,206.43
9/23/2016,2905200,205.66,205.66,205.66,205.99,210.18,205.67,207.45
9/26/2016,2394400,206.77,206.77,206.77,206.5,211,206.5,208.99
9/27/2016,3373200,206.45,206.45,206.45,209.65,209.98,204.61,205.81
9/28/2016,2088400,206.39,206.39,206.39,207.51,208.25,205.26,206.27
9/29/2016,2727000,204.49,204.49,204.49,205.6,207.33,200.58,200.7
9/30/2016,2586300,204.34,204.34,204.34,202.21,204.98,199.55,204.03
10/3/2016,5999900,207.46,207.46,207.46,212.3,215.67,208.25,213.7
10/4/2016,3541500,208.78,208.78,208.78,213.1,213.32,208.82,211.41
10/5/2016,1877500,208.67,208.67,208.67,212.24,213.15,208.12,208.46
10/6/2016,4703400,206.11,206.11,206.11,202.46,204.21,200.21,201
10/7/2016,3493000,202.95,202.95,202.95,201,201.32,195.8,196.61
10/10/2016,3316300,202.28,202.28,202.28,201.35,204.14,199.66,200.95
10/11/2016,2328400,201.55,201.55,201.55,201.85,202.2,198.31,200.1
10/12/2016,1970700,201.54,201.54,201.54,200.95,203.88,200.42,201.51
10/13/2016,2494600,201.11,201.11,201.11,200.5,200.9,197.05,200.24
10/14/2016,4269900,199.57,199.57,199.57,200.66,201.43,196.3,196.51
10/17/2016,4554100,197.7,197.7,197.7,197.05,198.39,192,193.96
10/18/2016,5680500,198.17,198.17,198.17,195.99,199.47,193.26,199.1
10/19/2016,6991200,199.97,199.97,199.97,199.74,206.66,198.06,203.56
10/20/2016,5072900,199.68,199.68,199.68,202.12,203,197.05,199.1
10/21/2016,2943400,199.81,199.81,199.81,198.6,201.57,197.41,200.09
10/24/2016,2751600,200.8,200.8,200.8,201,203.95,200.25,202.76
10/25/2016,2445000,201.31,201.31,201.31,202.9,204.69,201.2,202.34
10/26/2016,5632800,201.62,201.62,201.62,201,203.19,200.1,202.24
10/27/2016,13093700,202.42,202.42,202.42,211.34,213.7,201.65,204.01
10/28/2016,4280100,201.6,201.6,201.6,204,205.32,199.83,199.97
10/31/2016,4692300,200.31,200.31,200.31,202.49,202.49,195.81,197.73
11/1/2016,7060000,197.14,197.14,197.14,198.04,198.5,188.11,190.79
11/2/2016,4253400,194.1,194.1,194.1,190.05,192.7,187.51,188.02
11/3/2016,2653000,191.87,191.87,191.87,189,191.47,187.04,187.42
11/4/2016,5146000,191.43,191.43,191.43,189,193.46,185.96,190.56
11/7/2016,3870100,192.03,192.03,192.03,193.59,194.29,190.05,193.21
11/8/2016,3267600,193,193,193,193.79,197.49,191.26,194.94
11/9/2016,8173100,192.02,192.02,192.02,186.88,192,183.95,190.06
11/10/2016,6750300,189.8,189.8,189.8,191.05,191.61,180.42,185.35
11/11/2016,3988500,189.38,189.38,189.38,184.24,188.88,183,188.56
11/14/2016,6552200,186.74,186.74,186.74,188,188.25,178.19,181.45
11/15/2016,3902000,185.75,185.75,185.75,182.78,186.43,182.05,183.77
11/16/2016,3434400,185.14,185.14,185.14,182.65,184.73,181.21,183.93
11/17/2016,4887100,186.32,186.32,186.32,183.49,189.49,182.11,188.66
11/18/2016,5210300,185.88,185.88,185.88,190.65,193,185,185.02
11/21/2016,4361000,185.43,185.43,185.43,185.04,188.89,184.41,184.52
11/22/2016,5603400,187.34,187.34,187.34,185.84,191.47,183.71,191.17
11/23/2016,4891900,189.28,189.28,189.28,190.61,195.64,189,193.14
11/25/2016,2366100,191.73,191.73,191.73,193.64,197.24,193.64,196.65
11/28/2016,4529200,193.2,193.2,193.2,195.48,199.35,194.55,196.12
11/29/2016,4439300,191.99,191.99,191.99,195.56,196.73,189.5,189.57
11/30/2016,3547100,191.12,191.12,191.12,191,191.89,187.5,189.4
12/1/2016,5126400,188.04,188.04,188.04,188.25,188.53,181,181.88
12/2/2016,4042300,185.85,185.85,185.85,182.88,184.88,180,181.47
12/5/2016,4072200,186.17,186.17,186.17,182.51,188.89,182.51,186.8
12/6/2016,3391600,186.06,186.06,186.06,185.52,186.58,182.68,185.85
12/7/2016,5461900,188.42,188.42,188.42,186.15,193.4,185,193.15
12/8/2016,3194100,189.71,189.71,189.71,192.05,192.5,189.54,192.29
12/9/2016,2722500,190.54,190.54,190.54,190.87,193.84,190.81,192.18
12/12/2016,2438900,191.17,191.17,191.17,192.8,194.42,191.18,192.43
12/13/2016,6823900,193.49,193.49,193.49,193.18,201.28,193,198.15
12/14/2016,4150900,195.23,195.23,195.23,198.74,203,196.76,198.69
12/15/2016,3219600,196.01,196.01,196.01,198.41,200.74,197.39,197.58
12/16/2016,3796900,198.17,198.17,198.17,198.08,202.59,197.6,202.49
12/19/2016,3488100,199.69,199.69,199.69,202.49,204.45,199.84,202.73
12/20/2016,4689100,202.72,202.72,202.72,203.05,209,202.5,208.79
12/21/2016,5207600,204.38,204.38,204.38,208.45,212.23,207.41,207.7
12/22/2016,3111100,205.74,205.74,205.74,208.22,209.99,206.5,208.45
12/23/2016,4670500,208.27,208.27,208.27,208,213.45,207.71,213.34
12/27/2016,5915700,212.02,212.02,212.02,214.88,222.25,214.42,219.53
12/28/2016,3782500,214.6,214.6,214.6,221.53,223.8,217.2,219.74
12/29/2016,4045000,214.62,214.62,214.62,218.56,219.2,214.12,214.68
12/30/2016,4642600,214.31,214.31,214.31,216.3,217.5,211.68,213.69
1/3/2017,5923300,215.21,215.21,215.21,214.86,220.33,210.96,216.99
1/4/2017,11213500,219.13,219.13,219.13,214.75,228,214.31,226.99
1/5/2017,5911700,221.67,221.67,221.67,226.42,227.48,221.95,226.75
1/6/2017,5527900,224.12,224.12,224.12,226.93,230.31,225.45,229.01
1/9/2017,3979500,226.51,226.51,226.51,228.97,231.92,228,231.28
1/10/2017,3660000,227.63,227.63,227.63,232,232,226.89,229.87
1/11/2017,3650800,228.33,228.33,228.33,229.07,229.98,226.68,229.73
1/12/2017,3790200,228.75,228.75,228.75,229.06,230.7,225.58,229.59
1/13/2017,6093000,231.75,231.75,231.75,230,237.85,229.59,237.75
1/17/2017,4617500,233.03,233.03,233.03,236.7,239.96,234.37,235.58
1/18/2017,3769000,234.8,234.8,234.8,236.65,239.71,235.58,238.36
1/19/2017,7732300,237.79,237.79,237.79,247.25,248.68,240.75,243.76
1/20/2017,4204300,240.1,240.1,240.1,245.46,246,243.01,244.73
1/23/2017,6262900,243.04,243.04,243.04,245.85,250.89,245.5,248.92
1/24/2017,4965500,246.9,246.9,246.9,250,254.8,249.65,254.61
1/25/2017,5142600,249.42,249.42,249.42,257.31,258.46,251.8,254.47
1/26/2017,3152100,250.45,250.45,250.45,254.29,255.74,250.75,252.51
1/27/2017,3166300,251.28,251.28,251.28,251.38,253,248.52,252.95
1/30/2017,3801100,251.07,251.07,251.07,252.53,255.29,247.1,250.63
1/31/2017,4116100,251.35,251.35,251.35,249.24,255.89,247.7,251.93
2/1/2017,3958800,250.65,250.65,250.65,253.05,253.2,249.05,249.24
2/2/2017,2499800,250.95,250.95,250.95,248.34,252.42,247.71,251.55
2/3/2017,2186700,251.08,251.08,251.08,251.91,252.18,249.68,251.33
2/6/2017,3562500,253.31,253.31,253.31,251,257.82,250.63,257.77
2/7/2017,4244800,254.7,254.7,254.7,258.19,260,256.42,257.48
2/8/2017,3933000,257.16,257.16,257.16,257.35,263.36,256.2,262.08
2/9/2017,7820200,261.17,261.17,261.17,266.25,271.18,266.15,269.2
2/10/2017,3619700,263.86,263.86,263.86,269.79,270.95,266.11,269.23
2/13/2017,7029600,269.44,269.44,269.44,270.74,280.79,270.51,280.6
2/14/2017,7345200,273.29,273.29,273.29,279.03,287.39,278.61,280.98
2/15/2017,4947900,275.44,275.44,275.44,280,282.24,276.44,279.76
2/16/2017,7077300,273.28,273.28,273.28,277.6,280,268.5,268.95
2/17/2017,6257100,272.93,272.93,272.93,265.8,272.89,264.15,272.23
2/21/2017,5676700,274.42,274.42,274.42,275.45,281.4,274.01,277.39
2/22/2017,8755000,274.11,274.11,274.11,280.31,283.45,272.6,273.51
2/23/2017,14915200,268.07,268.07,268.07,264,264.66,255.56,255.99
2/24/2017,8171600,264.38,264.38,264.38,252.66,258.25,250.2,257
2/27/2017,11460800,258.33,258.33,258.33,248.17,248.36,242.01,246.23
2/28/2017,6078100,255.55,255.55,255.55,244.19,251,243.9,249.99
3/1/2017,4809500,253.71,253.71,253.71,254.18,254.85,249.11,250.02
3/2/2017,3351800,252.63,252.63,252.63,249.71,253.28,248.27,250.48
3/3/2017,2919400,252.28,252.28,252.28,250.74,251.9,249,251.57
3/6/2017,3355500,251.92,251.92,251.92,247.91,251.7,247.51,251.21
3/7/2017,3459500,250.81,250.81,250.81,251.92,253.89,248.32,248.59
3/8/2017,3725200,249.5,249.5,249.5,247,250.07,245.32,246.87
3/9/2017,3879300,247.96,247.96,247.96,247.63,248.66,243,244.9
3/10/2017,3066300,246.54,246.54,246.54,246.21,246.5,243,243.69
3/13/2017,3022600,246.42,246.42,246.42,244.82,246.85,242.78,246.17
3/14/2017,7598400,250.28,250.28,250.28,246.11,258.12,246.02,258
3/15/2017,5330800,252.1,252.1,252.1,257,261,254.27,255.73
3/16/2017,7132200,255.41,255.41,255.41,262.4,265.75,259.06,262.05
3/17/2017,6497500,257.44,257.44,257.44,264,265.33,261.2,261.5
3/20/2017,3614300,258.93,258.93,258.93,260.6,264.55,258.82,261.92
3/21/2017,6908600,256.18,256.18,256.18,262.83,264.8,250.24,250.68
3/22/2017,4059300,255.79,255.79,255.79,251.56,255.07,250.51,255.01
3/23/2017,3320200,255.45,255.45,255.45,255.39,257.67,253.3,254.78
3/24/2017,5647300,258.02,258.02,258.02,255.7,263.89,255.01,263.16
3/27/2017,6230800,262.09,262.09,262.09,260.6,270.57,259.75,270.22
