Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
7/25/2016,18487400,120.79,120.79,120.79,121.39,121.85,117.78,121.63
7/26/2016,17612000,120.94,120.94,120.94,122,122.07,120.75,121.22
7/27/2016,52654200,121.74,121.74,121.74,122.42,125,121.51,123.34
7/28/2016,78955800,122.82,122.82,122.82,127.52,128.33,123.63,125
7/29/2016,35058800,123.2,123.2,123.2,124.65,125.84,123.71,123.94
8/1/2016,25006900,123.57,123.57,123.57,123.85,124.58,122.86,124.31
8/2/2016,23968400,123.41,123.41,123.41,124.06,124.8,122.07,123.09
8/3/2016,18525300,123.11,123.11,123.11,123.09,123.92,122.31,122.51
8/4/2016,21066000,123.53,123.53,123.53,122.94,124.79,122.51,124.36
8/5/2016,20184000,124.07,124.07,124.07,124.98,125.84,124.62,125.15
8/8/2016,15233900,124.46,124.46,124.46,125.25,125.45,124.55,125.26
8/9/2016,19621000,124.66,124.66,124.66,125.34,126.09,124.53,125.06
8/10/2016,10670100,124.74,124.74,124.74,125.07,125.48,124.54,124.88
8/11/2016,11729500,124.79,124.79,124.79,125.2,125.38,124.75,124.9
8/12/2016,12159000,124.82,124.82,124.82,124.7,125,124.18,124.88
8/15/2016,19295100,124.51,124.51,124.51,124.91,124.92,123.7,123.9
8/16/2016,14222400,124.11,124.11,124.11,123.5,123.92,122.78,123.3
8/17/2016,13794200,124.2,124.2,124.2,123.66,124.38,122.85,124.37
8/18/2016,12400800,124.1,124.1,124.1,124.01,124.26,123.64,123.91
8/19/2016,11688300,123.92,123.92,123.92,123.6,124.16,123.28,123.56
8/22/2016,14386400,124,124,124,123.33,124.83,123.11,124.15
8/23/2016,13309500,124.12,124.12,124.12,124.51,125.09,124.25,124.37
8/24/2016,12243700,123.91,123.91,123.91,124.47,124.69,123.09,123.48
8/25/2016,10730800,123.9,123.9,123.9,123.12,124.37,123.1,123.89
8/26/2016,17504800,124.25,124.25,124.25,124.05,125.19,123.91,124.96
8/29/2016,15925900,125.02,125.02,125.02,124.35,126.73,124.35,126.54
8/30/2016,17804300,125.29,125.29,125.29,126.6,126.6,125.15,125.84
8/31/2016,14200600,125.57,125.57,125.57,125.6,126.22,125.1,126.12
9/1/2016,13536100,125.77,125.77,125.77,126.38,126.63,125.6,126.17
9/2/2016,12118800,126.02,126.02,126.02,126.85,126.86,126,126.51
9/6/2016,26278400,127.25,127.25,127.25,126.67,129.94,126.47,129.73
9/7/2016,27990800,128.52,128.52,128.52,130.04,131.98,129.95,131.05
9/8/2016,15676600,129.1,129.1,129.1,130.92,131.08,129.81,130.27
9/9/2016,27100700,128.44,128.44,128.44,129.71,129.95,127.1,127.1
9/12/2016,21252800,128.52,128.52,128.52,125.96,128.76,125.75,128.69
9/13/2016,18016200,128.08,128.08,128.08,128.03,128.35,126.66,127.21
9/14/2016,15691100,127.98,127.98,127.98,126.89,128.8,126.89,127.77
9/15/2016,15077200,128.1,128.1,128.1,127.98,129.1,127.67,128.35
9/16/2016,24119200,128.43,128.43,128.43,128.2,129.18,128.2,129.07
9/19/2016,14958800,128.5,128.5,128.5,129.91,129.94,128.26,128.65
9/20/2016,11083800,128.55,128.55,128.55,128.65,129.17,128.03,128.64
9/21/2016,14068300,129.01,129.01,129.01,129.13,130.01,128.39,129.94
9/22/2016,15538300,129.37,129.37,129.37,130.5,130.73,129.56,130.08
9/23/2016,28326300,128.9,128.9,128.9,127.56,128.6,127.3,127.96
9/26/2016,15064900,128.37,128.37,128.37,127.37,128.16,126.8,127.31
9/27/2016,15637100,128.48,128.48,128.48,127.61,129.01,127.43,128.69
9/28/2016,12047600,128.73,128.73,128.73,129.21,129.47,128.4,129.23
9/29/2016,14532200,128.51,128.51,128.51,129.18,129.29,127.55,128.09
9/30/2016,18402900,128.43,128.43,128.43,128.03,128.59,127.45,128.27
10/3/2016,13156900,128.55,128.55,128.55,128.38,129.09,127.8,128.77
10/4/2016,14307500,128.43,128.43,128.43,129.17,129.28,127.55,128.19
10/5/2016,12386800,128.44,128.44,128.44,128.25,128.8,127.83,128.47
10/6/2016,11682700,128.54,128.54,128.54,128.43,129.06,128.08,128.74
10/7/2016,12804400,128.69,128.69,128.69,129.04,129.25,128.33,128.99
10/10/2016,15138700,129.21,129.21,129.21,129.68,130.7,129.2,130.24
10/11/2016,17537900,129.1,129.1,129.1,130.23,130.64,128.23,128.88
10/12/2016,11073000,129.08,129.08,129.08,129.01,129.66,128.46,129.05
10/13/2016,17139300,128.66,128.66,128.66,128.21,128.25,126.75,127.82
10/14/2016,13345300,128.4,128.4,128.4,128.49,128.95,127.58,127.88
10/17/2016,11351700,128.11,128.11,128.11,128.2,128.47,127.32,127.54
10/18/2016,13504000,128.27,128.27,128.27,128.68,129.39,128.01,128.57
10/19/2016,16752300,128.88,128.88,128.88,128.74,130.47,128.6,130.11
10/20/2016,13167500,129.25,129.25,129.25,130.07,130.66,129.5,130
10/21/2016,19088800,130.19,130.19,130.19,129.78,132.13,129.7,132.07
10/24/2016,17470200,131.22,131.22,131.22,132.72,133.41,132.15,133.28
10/25/2016,13336800,131.58,131.58,131.58,133.5,133.5,132.22,132.29
10/26/2016,13084700,131.4,131.4,131.4,131.64,132.26,130.94,131.04
10/27/2016,16741400,130.83,130.83,130.83,131.74,131.8,129.27,129.69
10/28/2016,24545500,130.98,130.98,130.98,130.5,132.97,129.93,131.29
10/31/2016,15669000,130.99,130.99,130.99,132.01,132.12,130.88,130.99
11/1/2016,22077800,130.49,130.49,130.49,131.41,131.94,128.65,129.5
11/2/2016,39640900,129.38,129.38,129.38,130.23,130.23,126.28,127.17
11/3/2016,63766300,126.26,126.26,126.26,122,123.28,119.5,120
11/4/2016,30545500,124.42,124.42,124.42,119.59,121.93,119.25,120.75
11/7/2016,23008900,123.66,123.66,123.66,122.83,123.21,121.35,122.15
11/8/2016,19460800,123.85,123.85,123.85,122.03,124.61,121.54,124.22
11/9/2016,31916000,123.63,123.63,123.63,121.5,123.81,120.51,123.18
11/10/2016,67846700,122.68,122.68,122.68,123.93,124.18,115.27,120.8
11/11/2016,32840100,121.46,121.46,121.46,119.53,120.7,118.15,119.02
11/14/2016,51377000,119.34,119.34,119.34,119.13,119.13,113.55,115.08
11/15/2016,34681400,118.62,118.62,118.62,116.73,118.49,115.83,117.2
11/16/2016,32397900,117.86,117.86,117.86,114.48,117.88,114.21,116.34
11/17/2016,18597800,117.84,117.84,117.84,116.81,117.79,116.01,117.79
11/18/2016,22879300,117.57,117.57,117.57,118.39,119.13,116.84,117.02
11/21/2016,35415400,118.97,118.97,118.97,118.2,121.95,117.8,121.77
11/22/2016,26089200,119.8,119.8,119.8,122.4,122.98,120.9,121.47
11/23/2016,15672100,120.15,120.15,120.15,121.23,121.31,119.94,120.84
11/25/2016,8658600,120.23,120.23,120.23,121.01,121.14,120.07,120.38
11/28/2016,18101300,120.29,120.29,120.29,120.12,121.69,119.82,120.41
11/29/2016,18891000,120.48,120.48,120.48,120.57,122.1,120.4,120.87
11/30/2016,30188900,119.79,119.79,119.79,120.32,121.79,117.95,118.42
12/1/2016,43277000,118.23,118.23,118.23,118.38,118.45,114,115.1
12/2/2016,25070400,117.29,117.29,117.29,115.11,116.48,114.3,115.4
12/5/2016,20201500,117.33,117.33,117.33,115.95,117.57,115.07,117.43
12/6/2016,19131200,117.33,117.33,117.33,117.69,117.8,116.33,117.31
12/7/2016,21913700,117.53,117.53,117.53,117,117.95,116.57,117.95
12/8/2016,22442800,117.99,117.99,117.99,117.98,119.5,117.64,118.91
12/9/2016,17464700,118.56,118.56,118.56,119.22,119.94,118.95,119.68
12/12/2016,17805500,118.29,118.29,118.29,119.22,119.24,117.65,117.77
12/13/2016,29768000,118.97,118.97,118.97,117.86,121.52,117.61,120.31
12/14/2016,25913100,119.38,119.38,119.38,120,121.69,118.85,120.21
12/15/2016,20139600,119.78,119.78,119.78,120.08,122.5,119.63,120.57
12/16/2016,25324300,119.81,119.81,119.81,120.9,121.5,119.27,119.87
12/19/2016,15918100,119.62,119.62,119.62,119.85,120.36,118.51,119.24
12/20/2016,13684400,119.44,119.44,119.44,119.5,119.77,118.8,119.09
12/21/2016,10767600,119.31,119.31,119.31,118.92,119.2,118.48,119.04
12/22/2016,16258600,118.67,118.67,118.67,118.86,118.99,116.93,117.4
12/23/2016,10890000,118.2,118.2,118.2,117,117.56,116.3,117.27
12/27/2016,12051500,118.14,118.14,118.14,116.96,118.68,116.86,118.01
12/28/2016,12087400,117.73,117.73,117.73,118.19,118.25,116.65,116.92
12/29/2016,9934900,117.27,117.27,117.27,117,117.53,116.06,116.35
12/30/2016,18684100,116.53,116.53,116.53,116.6,116.83,114.77,115.05
1/3/2017,20663900,116.64,116.64,116.64,116.03,117.84,115.51,116.86
1/4/2017,19630900,117.32,117.32,117.32,117.55,119.66,117.29,118.69
1/5/2017,19492200,118.44,118.44,118.44,118.86,120.95,118.32,120.67
1/6/2017,28545300,120.1,120.1,120.1,120.98,123.88,120.03,123.41
1/9/2017,22880400,121.7,121.7,121.7,123.55,125.43,123.04,124.9
1/10/2017,17324600,122.58,122.58,122.58,124.82,125.5,124.28,124.35
1/11/2017,18356500,123.75,123.75,123.75,124.35,126.12,124.06,126.09
1/12/2017,18653900,124.71,124.71,124.71,125.61,126.73,124.8,126.62
1/13/2017,24884300,125.92,125.92,125.92,127.49,129.27,127.37,128.34
1/17/2017,15294500,126.57,126.57,126.57,128.04,128.34,127.4,127.87
1/18/2017,13145900,127.02,127.02,127.02,128.41,128.43,126.84,127.92
1/19/2017,12195500,127.2,127.2,127.2,128.23,128.35,127.45,127.55
1/20/2017,19097200,127.14,127.14,127.14,128.1,128.48,126.78,127.04
1/23/2017,16593600,127.74,127.74,127.74,127.31,129.25,126.95,128.93
1/24/2017,15162700,128.28,128.28,128.28,129.38,129.9,128.38,129.37
1/25/2017,18731300,129.35,129.35,129.35,130,131.74,129.77,131.48
1/26/2017,20020100,130.49,130.49,130.49,131.63,133.14,131.44,132.78
1/27/2017,19539500,131.05,131.05,131.05,132.68,132.95,131.08,132.18
1/30/2017,18956100,131.03,131.03,131.03,131.58,131.58,129.6,130.98
1/31/2017,19790500,130.79,130.79,130.79,130.17,130.66,129.52,130.32
2/1/2017,50139800,131.61,131.61,131.61,132.25,133.49,130.68,133.23
2/2/2017,54366400,131.35,131.35,131.35,133.22,135.49,130.4,130.84
2/3/2017,24804900,131.23,131.23,131.23,131.24,132.85,130.76,130.98
2/6/2017,17058500,131.5,131.5,131.5,130.98,132.06,130.3,132.06
2/7/2017,14596400,131.62,131.62,131.62,132.24,133,131.66,131.84
2/8/2017,22390600,132.48,132.48,132.48,132.6,134.44,132.44,134.2
2/9/2017,16470600,133.03,133.03,133.03,134.49,134.5,133.31,134.14
2/10/2017,15061900,133.42,133.42,133.42,134.1,134.94,133.68,134.19
2/13/2017,13526200,133.63,133.63,133.63,134.7,134.7,133.7,134.05
2/14/2017,14364900,133.7,133.7,133.7,134.1,134.23,132.55,133.85
2/15/2017,13226500,133.61,133.61,133.61,133.45,133.7,132.66,133.44
2/16/2017,12831100,133.69,133.69,133.69,133.07,133.87,133.02,133.84
2/17/2017,12276500,133.64,133.64,133.64,133.5,134.09,133.17,133.53
2/21/2017,14759100,133.66,133.66,133.66,133.5,133.91,132.9,133.72
2/22/2017,27360100,134.48,134.48,134.48,133.6,136.79,133.46,136.12
2/23/2017,18422500,134.78,134.78,134.78,135.89,136.12,134.33,135.36
2/24/2017,12625700,135,135,135,134.16,135.62,134.16,135.44
2/27/2017,14306700,135.47,135.47,135.47,135.26,137.18,135.02,136.41
2/28/2017,16112100,135.49,135.49,135.49,136.79,136.81,134.75,135.54
3/1/2017,16257000,136.13,136.13,136.13,136.47,137.48,136.3,137.42
3/2/2017,12294800,136.34,136.34,136.34,137.09,137.82,136.31,136.76
3/3/2017,11160600,136.62,136.62,136.62,136.63,137.33,136.08,137.17
3/6/2017,12748200,136.89,136.89,136.89,136.88,137.83,136.51,137.42
3/7/2017,13527100,137.02,137.02,137.02,137.03,138.37,136.99,137.3
3/8/2017,10184500,137.26,137.26,137.26,137.15,137.99,137.05,137.72
3/9/2017,15535300,137.58,137.58,137.58,137.72,138.57,137.4,138.24
3/10/2017,16314100,137.99,137.99,137.99,138.91,139.49,138.22,138.79
3/13/2017,10955500,138.52,138.52,138.52,138.71,139.68,138.67,139.6
