Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
1/10/2008,12655700,326.65,326.65,326.65,322.83,328.93,320.38,323.69
1/11/2008,9944000,324.25,324.25,324.25,321.67,325.06,315.37,319.44
1/14/2008,8886100,325.25,325.25,325.25,325.9,329.03,322.95,327.24
1/15/2008,11125200,323.21,323.21,323.21,323.27,324.85,318.01,319.14
1/16/2008,21098800,318.23,318.23,318.23,314.8,320.32,301.27,308.28
1/17/2008,16417100,312.39,312.39,312.39,310.69,313.18,299.3,300.7
1/18/2008,17062100,308.4,308.4,308.4,304.48,305.3,299.52,300.43
1/22/2008,18983900,303.09,303.09,303.09,281.3,299.05,280.88,292.47
1/23/2008,33897400,293.59,293.59,293.59,280.64,284.28,259.76,274.58
1/24/2008,18782900,291.57,291.57,291.57,279.68,290.14,277.35,287.53
1/25/2008,13918000,288.87,288.87,288.87,296.2,297.8,283.37,283.48
1/28/2008,11621700,285.34,285.34,285.34,285.77,286.41,274.57,278.27
1/29/2008,12553400,282.07,282.07,282.07,280.52,280.95,270.61,275.54
1/30/2008,15863300,279.52,279.52,279.52,274.87,280.5,272.03,274.41
1/31/2008,29712800,280.49,280.49,280.49,269.77,286.79,267.41,282.43
2/1/2008,35165700,273.06,273.06,273.06,264.6,268.6,255.26,258.21
2/4/2008,26287800,264.69,264.69,264.69,254.79,256.65,246.52,247.96
2/5/2008,22384100,261.01,261.01,261.01,244.96,254.75,244.5,253.65
2/6/2008,15257500,257.71,257.71,257.71,255.83,255.84,249.21,251.11
2/7/2008,15841900,256.05,256.05,256.05,248.68,257.35,247.63,252.73
2/8/2008,13644100,256.9,256.9,256.9,254.96,259.12,254.6,258.6
2/11/2008,11640300,258.21,258.21,258.21,260.52,262.12,256.96,260.84
2/12/2008,13311200,258.58,258.58,258.58,261.96,265.57,256.77,259.3
2/13/2008,13236100,261.58,261.58,261.58,261.51,267.76,259.6,267.58
2/14/2008,12940400,263.18,263.18,263.18,269.44,270.79,265.77,266.39
2/15/2008,10469700,263.82,263.82,263.82,264.42,266.6,262.43,265.09
2/19/2008,12688000,260.79,260.79,260.79,267.74,267.8,253.5,254.73
2/20/2008,13311000,258.78,258.78,258.78,252.01,255.76,249.66,254.75
2/21/2008,11344200,256.41,256.41,256.41,256.68,256.86,250,251.68
2/22/2008,11020700,255.66,255.66,255.66,251.28,254.75,249.02,254.15
2/25/2008,16728800,251.59,251.59,251.59,253.23,253.5,243.11,243.46
2/26/2008,46528000,245.17,245.17,245.17,230.83,233.47,223.65,232.33
2/27/2008,20223500,242.34,242.34,242.34,230.3,237.98,230.05,236.67
2/28/2008,13160600,240.87,240.87,240.87,235.49,239.78,233.91,237.93
2/29/2008,18831900,239.19,239.19,239.19,236.17,240.11,232.56,235.83
3/3/2008,15093800,235.71,235.71,235.71,235.99,236.6,225.28,228.74
3/4/2008,27216100,231.31,231.31,231.31,225.7,226.91,218.11,222.52
3/5/2008,14858300,228.9,228.9,228.9,222.85,227.31,222.22,224.07
3/6/2008,14925200,224.79,224.79,224.79,224.07,226.88,215.81,216.57
3/7/2008,16127400,222.16,222.16,222.16,214.65,220.22,213.33,216.89
3/10/2008,15959200,217.11,217.11,217.11,214.63,215.72,206.73,207.02
3/11/2008,17636100,218.12,218.12,218.12,212.84,220.3,212.54,220.14
3/12/2008,13290400,218.85,218.85,218.85,220.23,224.16,219.25,220.31
3/13/2008,15437700,219.81,219.81,219.81,216.55,223.71,214.6,221.73
3/14/2008,13135600,219.6,219.6,219.6,221.71,224.89,215.53,219.18
3/17/2008,15760600,216.45,216.45,216.45,214.21,217.07,206.26,210.15
3/18/2008,14459900,217.57,217.57,217.57,214.7,220.64,212.98,219.8
3/19/2008,12345600,217.12,217.12,217.12,220.78,223.97,216.05,216.22
3/20/2008,19806900,217.08,217.08,217.08,213.87,218.07,208.96,216.99
3/24/2008,13513400,221.55,221.55,221.55,219.43,233.12,219.08,230.51
3/25/2008,11651500,222.91,222.91,222.91,228.96,228.96,223.22,225.62
3/26/2008,10440900,225.05,225.05,225.05,226.52,231.67,224.87,229.32
3/27/2008,11652700,224.12,224.12,224.12,223.22,224.53,220.47,222.26
3/28/2008,8743600,222.5,222.5,222.5,223.95,227.01,217.37,219.26
3/31/2008,8883900,221.82,221.82,221.82,218.04,221.57,216.22,220.46
4/1/2008,12174000,225.58,225.58,225.58,224.09,233.48,223.66,233.09
4/2/2008,11986000,228.08,228.08,228.08,235.19,238.11,230.43,233.08
4/3/2008,13543200,227.98,227.98,227.98,231.1,231.88,224.29,227.79
4/4/2008,11782600,230.58,230.58,230.58,228.73,239.15,228.33,235.78
4/7/2008,11875100,233.27,233.27,233.27,238.75,242.96,237,238.65
4/8/2008,9084900,233.56,233.56,233.56,236.76,237.31,231.24,234.14
4/9/2008,12084100,233.15,233.15,233.15,234.8,236.24,229,232.33
4/10/2008,10134600,233.69,233.69,233.69,232.71,237.17,231.16,234.77
4/11/2008,8331000,232.11,232.11,232.11,232.27,233.86,227.73,228.95
4/14/2008,7677500,230.09,230.09,230.09,228.81,228.95,225.3,226.06
4/15/2008,9146000,227.94,227.94,227.94,229.29,230.09,222.08,223.64
4/16/2008,15246100,227.87,227.87,227.87,222.42,229.37,220.72,227.74
4/17/2008,26679200,226.91,226.91,226.91,228.04,229.91,223.48,224.99
4/18/2008,36434700,241.27,241.27,241.27,267.87,274.12,262.65,269.97
4/21/2008,14864500,250.56,250.56,250.56,269.96,271.57,265.41,269.16
4/22/2008,15861100,259.64,259.64,259.64,269.05,280.7,269.05,277.78
4/23/2008,9833100,264.26,264.26,264.26,279.25,279.93,270.75,273.52
4/24/2008,8261900,266.77,266.77,266.77,275.92,277.52,270.28,271.79
4/25/2008,8320400,268.62,268.62,268.62,274.78,276.78,271.64,272.3
4/28/2008,8009100,271.19,271.19,271.19,273.21,278.68,269.77,276.34
4/29/2008,8683300,273.96,273.96,273.96,275.69,281.98,275.28,279.51
4/30/2008,15790100,278.45,278.45,278.45,281.39,292.72,279.51,287.43
5/1/2008,13192300,284.58,284.58,284.58,289.44,297.76,288.77,296.84
5/2/2008,13983600,286.7,286.7,286.7,299.54,301.53,289.94,290.94
5/5/2008,12549400,290.38,290.38,290.38,299.73,299.8,293.86,297.75
5/6/2008,9249300,291.41,291.41,291.41,295.8,296.3,291.79,293.47
5/7/2008,13212700,290.87,290.87,290.87,295.43,300.05,288.5,289.79
5/8/2008,10235500,291.18,291.18,291.18,293.39,294.94,289.74,291.8
5/9/2008,8960800,289.75,289.75,289.75,289.79,292.79,285.94,286.89
5/12/2008,9718000,290.75,290.75,290.75,287.66,293.67,284.74,292.76
5/13/2008,10316600,291.1,291.1,291.1,293.41,294.27,289.56,291.79
5/14/2008,8742800,290.21,290.21,290.21,293.54,295.89,287.91,288.44
5/15/2008,8676700,290.41,290.41,290.41,289.79,291.77,288.09,290.79
5/16/2008,8539600,290.38,290.38,290.38,291.01,292.63,289.45,290.33
5/19/2008,11197700,289.94,289.94,289.94,289.56,294.73,287.05,289.05
5/20/2008,6620500,289.82,289.82,289.82,287.6,291.53,286.74,289.59
5/21/2008,12923200,284.97,284.97,284.97,289.55,291,274.22,275.27
5/22/2008,10142400,281.65,281.65,281.65,276.25,277.38,270.4,275.01
5/23/2008,8854100,278.63,278.63,278.63,273.75,276.78,269.17,272.58
5/27/2008,7723200,279.33,279.33,279.33,272.75,281.58,272.2,280.73
5/28/2008,8092600,281.02,281.02,281.02,284.25,286.03,280.83,284.4
5/29/2008,9680300,284.61,284.61,284.61,287.68,293.23,286.89,291.79
5/30/2008,6443900,287.47,287.47,287.47,292.03,295.26,290.94,293.19
6/2/2008,7341000,287.58,287.58,287.58,291.54,292.24,285.92,287.79
6/3/2008,8601900,286.36,286.36,286.36,288.54,290.54,280.59,283.93
6/4/2008,6719600,286.37,286.37,286.37,282.95,289.29,282.56,286.4
6/5/2008,7825500,288.73,288.73,288.73,288.83,294.31,288.39,293.44
6/6/2008,9459500,287.08,287.08,287.08,290.17,290.65,283.78,283.78
6/9/2008,10566000,284.46,284.46,284.46,284.31,285.29,272.97,279.21
6/10/2008,7307400,282.09,282.09,282.09,275.06,279.69,273.66,277.36
6/11/2008,7618100,279.02,279.02,279.02,278.4,278.95,272.5,272.87
6/12/2008,10972200,278.26,278.26,278.26,274.65,279.28,273.71,276.75
6/13/2008,12356400,280.85,280.85,280.85,281.03,288.14,280.95,286.04
6/16/2008,7078500,282.8,282.8,282.8,283.53,289.84,283.53,286.69
6/17/2008,6918800,283.54,283.54,283.54,288.46,289.32,284.47,285.02
6/18/2008,6755600,282.85,282.85,282.85,282.54,284.78,279.86,281.47
6/19/2008,11354800,282.03,282.03,282.03,277.95,282.17,275.68,280.38
6/20/2008,11954200,279.18,279.18,279.18,278.77,278.77,272.53,273.49
6/23/2008,7264500,277.08,277.08,277.08,272.95,276.85,271.28,272.88
6/24/2008,9335800,275.19,275.19,275.19,272.84,275.87,267.82,271.42
6/25/2008,8236100,275.39,275.39,275.39,272.76,279.18,272.11,275.78
6/26/2008,11307600,271.82,271.82,271.82,272.32,272.74,264.39,264.67
6/27/2008,10884100,269.31,269.31,269.31,264.1,265.27,257.8,264.3
6/30/2008,7523000,267.36,267.36,267.36,266.5,269.27,261.79,263.47
7/1/2008,9909800,267.45,267.45,267.45,260.05,268.63,258.76,267.63
7/2/2008,8437500,266.23,266.23,266.23,268.52,270.46,263.29,263.78
7/3/2008,4796100,267.08,267.08,267.08,265.71,269.88,264.01,268.77
7/7/2008,8501800,268.79,268.79,268.79,271.42,274.77,268.07,272.23
7/8/2008,9854900,271.71,271.71,271.71,273.27,277.87,270.27,277.54
7/9/2008,8299600,271.49,271.49,271.49,275.66,278.12,270.64,271.05
7/10/2008,8654700,271.18,271.18,271.18,272.77,275.03,265.63,270.56
7/11/2008,9952800,269.84,269.84,269.84,268.52,270.02,259.97,267.17
7/14/2008,8840700,266.92,266.92,266.92,269.77,270.3,257.98,261.07
7/15/2008,12129800,264.05,264.05,264.05,258.4,264.01,250.8,258.3
7/16/2008,9474900,265.39,265.39,265.39,257.28,268.52,255.56,268.07
7/17/2008,17557200,265.92,265.92,265.92,267.35,268.79,262.51,266.99
7/18/2008,22562200,257.58,257.58,257.58,249.42,249.74,239.33,240.9
7/21/2008,11791100,249.93,249.93,249.93,240.68,242.29,233.08,234.63
7/22/2008,9373600,246.22,246.22,246.22,233.59,240.37,233.03,238.79
7/23/2008,9778400,245.76,245.76,245.76,241.05,248.86,239.29,244.85
7/24/2008,7074700,243.19,243.19,243.19,248.6,248.68,238.05,238.05
7/25/2008,6360600,244.21,244.21,244.21,243.49,246.81,240.99,246.24
7/28/2008,6313600,242.4,242.4,242.4,246.29,246.29,237.8,238.8
7/29/2008,5599900,242.2,242.2,242.2,239.89,243.87,239.24,241.8
7/30/2008,6974400,242,242,242,242.99,243.25,236.64,241.59
7/31/2008,5724400,240.37,240.37,240.37,237.52,240.69,235.96,237.11
8/1/2008,6009700,238.3,238.3,238.3,236.49,236.85,231.48,234.16
8/4/2008,4969000,236.11,236.11,236.11,234.29,236.74,231.18,231.73
8/5/2008,7161800,237.46,237.46,237.46,234.03,240.28,233.4,240.17
8/6/2008,6744800,239.45,239.45,239.45,239.42,245.13,236.49,243.41
8/7/2008,5542000,239.56,239.56,239.56,241.24,242.24,238.44,239.8
8/8/2008,7471100,242.29,242.29,242.29,240.32,248.12,238.08,247.75
8/11/2008,8470100,245.08,245.08,245.08,246.48,254.69,246.14,250.67
8/12/2008,5505800,247.24,247.24,247.24,251.25,253.32,249.25,251.56
8/13/2008,7243700,248.25,248.25,248.25,251.05,252.02,247.19,250.27
8/14/2008,5831300,249.83,249.83,249.83,249.1,254.06,248.39,253
8/15/2008,7084300,251.67,251.67,251.67,253.75,255.59,253,255.33
8/18/2008,6661100,250.91,250.91,250.91,255.18,255.26,248,249.4
8/19/2008,6086900,249.11,249.11,249.11,245.46,249.39,243.56,245.5
8/20/2008,7956200,246.98,246.98,246.98,247.61,248.59,241.53,242.74
8/21/2008,7021100,245.83,245.83,245.83,241.7,245.2,239.87,243.51
8/22/2008,4589800,245.73,245.73,245.73,246,247.69,244.98,245.54
8/25/2008,4024500,244.4,244.4,244.4,243.3,248.75,240.99,241.75
8/26/2008,6609700,242.04,242.04,242.04,241.97,241.97,235.53,237.32
8/27/2008,8765400,239.54,239.54,239.54,237.1,237.65,232.65,234.52
8/28/2008,6053300,238.73,238.73,238.73,236.48,238.46,235.4,237.13
8/29/2008,7688700,236.45,236.45,236.45,235.11,235.74,231.4,231.88
9/2/2008,12210700,235.25,235.25,235.25,238.62,241.33,230.94,232.86
9/3/2008,8620500,234.32,234.32,234.32,234.6,237.38,230.02,232.44
9/4/2008,9687300,231.33,231.33,231.33,230.23,231.85,224.92,225.36
9/5/2008,9059500,228.34,228.34,228.34,222.97,226.46,220.26,222.35
9/8/2008,18017700,222.29,222.29,222.29,226.24,226.7,208.98,210.19
9/9/2008,14444700,218.04,218.04,218.04,211.8,216.41,207.71,209.54
9/10/2008,12441100,214.46,214.46,214.46,212.45,212.45,205.05,207.29
9/11/2008,12929800,215.33,215.33,215.33,204.38,217.76,203.39,217.09
9/12/2008,12043900,216.57,216.57,216.57,215.32,221.22,214.71,219.05
9/15/2008,13121600,216.77,216.77,216.77,212.21,221.21,212.07,217.15
9/16/2008,13967400,218.41,218.41,218.41,213.19,224.86,212.96,221.69
9/17/2008,18235500,214.75,214.75,214.75,219.46,219.79,206.93,207.45
9/18/2008,17161600,216.42,216.42,216.42,211.53,219.81,205.46,219.76
9/19/2008,19991900,219.22,219.22,219.22,230.73,231.27,221.86,224.8
9/22/2008,8805700,217.91,217.91,217.91,227.29,227.29,214.71,215.29
9/23/2008,10397900,216.89,216.89,216.89,216.84,220.62,213.07,214.85
9/24/2008,8475500,217.18,217.18,217.18,215.39,222.72,215.27,217.77
9/25/2008,10030500,218.13,218.13,218.13,219.64,225.23,218.21,220.02
9/26/2008,10574400,217.33,217.33,217.33,214.21,218.8,210.73,215.74
9/29/2008,21504200,208.45,208.45,208.45,209.96,211.97,190.55,190.69
9/30/2008,6166400,205.79,205.79,205.79,198.19,212.75,196.36,200.46
10/1/2008,12457100,205.88,205.88,205.88,205.78,208.7,201.75,206.07
10/2/2008,11957800,202.4,202.4,202.4,205.1,205.2,193.19,195.44
10/3/2008,15969800,199.48,199.48,199.48,198.87,206.46,191.73,193.65
10/6/2008,22418700,194.92,194.92,194.92,187.18,188.18,178.76,185.79
10/7/2008,22086600,187.67,187.67,187.67,186.85,187.68,172.86,173.18
10/8/2008,23629100,181.52,181.52,181.52,165.25,179.67,163.22,169.22
10/9/2008,16133800,175.9,175.9,175.9,172.43,174.46,161,164.65
10/10/2008,21174400,172.66,172.66,172.66,156.74,171.12,155.31,166.17
10/13/2008,17793100,178.67,178.67,178.67,178.07,191.17,173.05,190.7
10/14/2008,15554000,179.63,179.63,179.63,196.96,197.45,178.68,181.54
10/15/2008,13429300,176.33,176.33,176.33,177.5,179.68,169.58,169.75
10/16/2008,32446900,176.45,176.45,176.45,166.55,178.43,154.87,176.69
10/17/2008,28469900,179.79,179.79,179.79,189.67,193.19,181.96,186.46
10/20/2008,13493200,183.14,183.14,183.14,190.07,190.68,179.97,189.85
10/21/2008,11552400,182.61,182.61,182.61,186.38,192.08,181.18,181.56
10/22/2008,13106800,181.08,181.08,181.08,178.67,185.03,172.17,178.01
10/23/2008,12944800,179.5,179.5,179.5,177,179.18,169.16,176.34
10/24/2008,14703200,176.27,176.27,176.27,163.4,175.41,162.53,169.81
10/27/2008,12388900,172.48,172.48,172.48,167.57,171.67,162.96,164.91
10/28/2008,16194500,176.51,176.51,176.51,169.69,184.84,164.42,184.56
10/29/2008,19493600,177.4,177.4,177.4,183.08,185.69,176.36,179.18
10/30/2008,15961800,178.28,178.28,178.28,184.41,186.19,179.36,180.03
10/31/2008,14831700,178.8,178.8,178.8,178.26,186.17,177.31,179.86
11/3/2008,11897000,177.01,177.01,177.01,178.97,181.68,170.89,173.42
11/4/2008,14685100,179.22,179.22,179.22,176.9,186.37,172.92,183.65
11/5/2008,13879100,176.58,176.58,176.58,181.26,184.62,170.83,171.29
11/6/2008,17132400,172.98,172.98,172.98,170.16,172.38,163.07,165.78
11/7/2008,9353200,170.57,170.57,170.57,166.73,170.75,162.83,165.74
11/10/2008,16144000,166.89,166.89,166.89,164.16,164.88,154.89,159.55
11/11/2008,20272900,163.23,163.23,163.23,154.5,158.31,150.41,155.89
11/12/2008,20082000,157.37,157.37,157.37,151.18,156.4,144.02,145.65
11/13/2008,26442900,156.98,156.98,156.98,146.03,156.66,140.14,156.2
11/14/2008,19015100,156.38,156.38,156.38,151.78,162.66,151.43,155.17
11/17/2008,15072500,154.32,154.32,154.32,151.65,155.24,149.12,150.21
11/18/2008,16675500,152.5,152.5,152.5,150.94,152.02,142.82,148.86
11/19/2008,15653500,148.41,148.41,148.41,147.84,150.25,139.43,140.23
11/20/2008,19539200,142.24,142.24,142.24,137.58,141.61,129.65,129.91
11/21/2008,20468500,138.61,138.61,138.61,131.39,134.82,123.77,131.35
11/24/2008,20089200,135.36,135.36,135.36,134.76,135.11,124.63,128.85
11/25/2008,21520800,137.3,137.3,137.3,134.47,143.47,133.79,141.17
11/26/2008,12700400,140.26,140.26,140.26,140.28,147.88,138.24,146.19
11/28/2008,5125800,142.38,142.38,142.38,145.44,148.37,144.28,146.63
12/1/2008,11410900,139.3,139.3,139.3,143.48,143.83,133.12,133.13
12/2/2008,11667700,138.76,138.76,138.76,135,139.03,131.42,137.69
12/3/2008,11797700,139.13,139.13,139.13,135.06,140.82,132.8,139.85
12/4/2008,9763400,138.52,138.52,138.52,138.4,141.89,134.52,137.31
12/5/2008,13029300,139.73,139.73,139.73,135.65,142.26,132.14,142.14
12/8/2008,16272300,143.55,143.55,143.55,145.14,154.87,141.14,151.21
12/9/2008,13766000,146.75,146.75,146.75,148.99,159.16,148.65,153.14
12/10/2008,10463500,149.35,149.35,149.35,154.77,157.61,152.41,154.56
12/11/2008,12346000,149.66,149.66,149.66,152.24,156.6,149.05,150.26
12/12/2008,11432700,152.45,152.45,152.45,148,158.39,147.15,158.04
12/15/2008,13462300,153.46,153.46,153.46,157.16,159.4,152.71,155.49
12/16/2008,14105000,156.58,156.58,156.58,157.42,164.91,155.79,162.8
12/17/2008,11567800,156.98,156.98,156.98,159.48,161.23,156.37,157.78
12/18/2008,9517400,156.42,156.42,156.42,158.51,160.34,154.71,155.3
12/19/2008,11213900,156.03,156.03,156.03,155.65,159.05,154.65,155.24
12/22/2008,7827300,153.58,153.58,153.58,154.43,154.9,145.46,148.7
12/23/2008,7547800,152.11,152.11,152.11,150.37,151.81,148.48,149.16
12/24/2008,3839100,151.95,151.95,151.95,150.89,153.32,149.34,151.63
12/26/2008,3914200,151.41,151.41,151.41,152.19,152.78,149.3,150.33
12/29/2008,7396300,150.56,150.56,150.56,150.26,150.84,145.94,148.86
12/30/2008,7679300,150.94,150.94,150.94,150.55,153.56,149.5,151.71
12/31/2008,5767800,151.96,151.96,151.96,152.25,155.66,151.46,153.98
1/2/2009,7213700,154.91,154.91,154.91,154.45,161.07,152.9,160.82
1/5/2009,9768200,158,158,158,160.66,165.79,157.66,164.19
1/6/2009,12837500,161.07,161.07,161.07,166.66,170.57,163.36,167.2
1/7/2009,8980000,161.1,161.1,161.1,164.32,165.62,159.53,161.17
1/8/2009,7194100,161.66,161.66,161.66,159.3,162.76,158.83,162.76
1/9/2009,8672300,160.33,160.33,160.33,163.91,163.91,156.86,157.69
1/12/2009,6601900,159.06,159.06,159.06,158.31,159.63,155.27,156.5
1/13/2009,8856100,158.48,158.48,158.48,156.04,160.46,155.35,157.32
1/14/2009,10924800,155.86,155.86,155.86,155.16,157.06,149.02,150.64
1/15/2009,11857100,153.79,153.79,153.79,148.93,151.94,143.54,149.64
1/16/2009,10438300,152.52,152.52,152.52,152.66,154.28,148,149.98
1/20/2009,10086300,148.85,148.85,148.85,149.72,149.9,141.52,141.52
1/21/2009,9839100,149.8,149.8,149.8,144.32,151.9,144.32,151.69
1/22/2009,16517400,151,151,151,149.17,154.83,147.72,153.4
1/23/2009,21444100,154.84,154.84,154.84,154.79,166.15,152.26,162.51
1/26/2009,9212100,157.26,157.26,157.26,162.59,164.16,160.44,162.1
1/27/2009,9844700,160.14,160.14,160.14,163.39,167.1,162.3,165.91
1/28/2009,15367400,164.93,164.93,164.93,169.16,176.34,168.32,174.51
1/29/2009,14553000,167.23,167.23,167.23,172.44,172.7,170.23,171.83
1/30/2009,9334600,167.96,167.96,167.96,172.52,174.57,168.17,169.43
2/2/2009,10403300,168.8,168.8,168.8,167.31,172.67,166.17,170.46
2/3/2009,13099800,169.33,169.33,169.33,171.46,171.67,167.08,170.4
2/4/2009,13621100,170.11,170.11,170.11,170.21,177.4,169.75,171.67
2/5/2009,14514200,172.42,172.42,172.42,170.63,177.87,168.67,177.04
2/6/2009,14062100,176.89,176.89,176.89,178.41,187.09,177.9,185.83
2/9/2009,9944600,181.12,181.12,181.12,185.83,190.69,183.83,189.57
2/10/2009,14193100,180.55,180.55,180.55,188.18,188.94,179.12,179.43
2/11/2009,10452700,180.1,180.1,180.1,179.65,182.68,176.68,179.2
2/12/2009,11089400,180.64,180.64,180.64,176.76,181.99,175.92,181.71
2/13/2009,8285100,180.1,180.1,180.1,181.28,181.68,177.79,179.02
2/17/2009,11349400,177.23,177.23,177.23,173.43,173.72,170.02,171.5
2/18/2009,12036900,177.07,177.07,177.07,173.79,176.87,170.43,176.73
2/19/2009,9967400,175.21,175.21,175.21,178.91,180.08,170.88,171.49
2/20/2009,12421700,174.6,174.6,174.6,169.19,174.63,167.67,173.4
2/23/2009,10431700,171.47,171.47,171.47,173.67,175.08,164.94,165.2
2/24/2009,12179600,171.95,171.95,171.95,165.68,174.98,165.61,172.9
2/25/2009,12865300,171.63,171.63,171.63,171.25,176.33,169.63,170.99
2/26/2009,11199900,170.67,170.67,170.67,173.15,176.42,168.75,168.76
2/27/2009,10829100,170.17,170.17,170.17,166.64,172.08,165.72,169.16
3/2/2009,11565400,168.03,168.03,168.03,166.83,170.52,163.16,163.74
3/3/2009,13036500,166.32,166.32,166.32,165.2,167.01,161.34,162.9
3/4/2009,15621100,164.08,164.08,164.08,161.74,164.66,157.85,159.62
3/5/2009,13046700,160.38,160.38,160.38,158.4,159.7,151.47,152.97
3/6/2009,14453900,158.4,158.4,158.4,153.76,155.25,147.27,154.44
3/9/2009,12929600,154.13,154.13,154.13,150.14,153.44,144.87,145.59
3/10/2009,13446900,154.17,154.17,154.17,149.27,155.41,147.27,154.24
3/11/2009,11835300,155.81,155.81,155.81,155.21,160.16,153.01,159.11
3/12/2009,10038100,157.85,157.85,157.85,158.93,162.66,156.98,161.93
3/13/2009,7804900,159.36,159.36,159.36,163.21,163.89,159.67,162.37
3/16/2009,9883700,159.58,159.58,159.58,163.16,165.03,159.45,160.01
3/17/2009,9415500,162.33,162.33,162.33,160.25,167.84,159.7,167.84
3/18/2009,10014300,163.79,163.79,163.79,167.57,170.17,164.19,166.72
3/19/2009,8214100,164.24,164.24,164.24,166.01,168.17,163.85,165.14
3/20/2009,9466300,164.58,164.58,164.58,165.32,166.66,163.33,165.25
3/23/2009,8534400,167.88,167.88,167.88,166.95,174.9,166.68,174.47
3/24/2009,7632300,169.84,169.84,169.84,173.42,177.1,172.17,173.76
3/25/2009,8663900,170.63,170.63,170.63,175.38,175.85,168.29,172.21
3/26/2009,11994500,172.69,172.69,172.69,176.74,179.76,174.42,176.82
3/27/2009,6638900,173.13,173.13,173.13,175.18,176.18,172.91,174.02
3/30/2009,6182000,172.6,172.6,172.6,171.45,172.08,168.19,171.52
3/31/2009,7303200,173.13,173.13,173.13,174.64,176.93,173.26,174.2
4/1/2009,6595700,174.49,174.49,174.49,172.06,177.8,170.48,177.22
4/2/2009,8967000,176.81,176.81,176.81,181.84,185.07,180.34,181.43
4/3/2009,7572000,179.56,179.56,179.56,182.43,186.05,179.18,185.08
4/6/2009,6554000,181.14,181.14,181.14,183.68,185.1,180.88,184.3
4/7/2009,7352800,180.6,180.6,180.6,181.48,182.06,177.83,179.5
4/8/2009,5524800,180.79,180.79,180.79,181.93,182.68,178.28,181.18
4/9/2009,6758400,182.67,182.67,182.67,184.93,187.36,183.31,186.44
4/13/2009,6094000,184.86,184.86,184.86,185.85,189.74,185.34,189.24
4/14/2009,6850300,184.79,184.79,184.79,188.66,188.68,182.98,184.64
4/15/2009,9851500,186.51,186.51,186.51,183.73,190.72,182.26,189.94
4/16/2009,20349800,189.19,189.19,189.19,190.94,196.65,190.7,194.56
4/17/2009,21440100,191.57,191.57,191.57,193.2,200.11,192.6,196.32
4/20/2009,8848900,190.99,190.99,190.99,193.27,195.52,188.13,189.84
4/21/2009,7383400,190.97,190.97,190.97,188.27,192.34,188.24,190.93
4/22/2009,6996500,191.35,191.35,191.35,191.07,195.2,189.69,192.12
4/23/2009,5212700,191.75,191.75,191.75,193.95,195.07,190.75,192.54
4/24/2009,6764000,192.81,192.81,192.81,193.22,196.79,190.44,194.94
4/27/2009,4576600,192.93,192.93,192.93,192.36,194.94,191.57,193.17
4/28/2009,5881300,192.64,192.64,192.64,192.07,194.72,190.96,192.05
4/29/2009,7212700,193.74,193.74,193.74,193.18,197.68,193.11,195.93
4/30/2009,8702600,195.22,195.22,195.22,198.08,202.08,197.6,198.18
5/1/2009,4850500,195.82,195.82,195.82,197.71,198.99,195.97,197.04
5/4/2009,6399500,197.61,197.61,197.61,199.28,201.4,197.59,201.19
5/5/2009,4796700,198.98,198.98,198.98,200.19,202.7,198.82,201.7
5/6/2009,5260500,199.96,199.96,199.96,203.6,204.34,200.7,201.94
5/7/2009,5993600,199.48,199.48,199.48,202.25,202.7,196.45,198.5
5/8/2009,7722400,200.94,200.94,200.94,201.63,205.27,197.7,203.87
5/11/2009,5113400,202.02,202.02,202.02,201.6,206.21,200.8,204.19
5/12/2009,7574000,201.25,201.25,201.25,205.21,205.7,197.75,199.7
5/13/2009,5679900,199.15,199.15,199.15,197.24,198.39,194.37,194.96
5/14/2009,5868100,197.42,197.42,197.42,194.59,196.3,192.54,193.94
5/15/2009,6011300,196.68,196.68,196.68,195.75,197.25,194.74,195.2
5/18/2009,6696600,197.32,197.32,197.32,197.56,198.85,192.89,198.62
5/19/2009,5669300,198.1,198.1,198.1,198.25,201.02,196.7,199.64
5/20/2009,4563400,198.33,198.33,198.33,201.25,203.04,197.7,198.79
5/21/2009,5434100,198.37,198.37,198.37,198.35,201.62,197.12,198.45
5/22/2009,3433700,197.9,197.9,197.9,198.53,199.52,196.2,196.95
5/26/2009,6202700,199.39,199.39,199.39,196.17,202.7,195.2,202.38
5/27/2009,6062500,200.59,200.59,200.59,203.02,206.14,202.61,202.98
5/28/2009,5332200,202.19,202.19,202.19,204.54,206.02,202.51,205.41
5/29/2009,5291100,204.4,204.4,204.4,206.26,208.82,205.56,208.82
6/1/2009,6638100,207.43,207.43,207.43,209.57,215.02,209.47,213.49
6/2/2009,5241900,209.76,209.76,209.76,213.34,215.2,211.91,214.41
6/3/2009,7058500,211.85,211.85,211.85,213.21,216.45,212.21,216.04
6/4/2009,7268900,214.69,214.69,214.69,217.87,220.84,217.47,220.36
6/5/2009,7354200,217.25,217.25,217.25,222.76,223.89,219.95,222.38
6/8/2009,6191200,218.03,218.03,218.03,219.97,220.68,217.28,219.6
6/9/2009,6503200,218.03,218.03,218.03,219.51,220.47,216.1,218.03
6/10/2009,6711000,217.53,217.53,217.53,218.33,219.16,213.55,216.52
6/11/2009,5724600,216.59,216.59,216.59,216.1,217.08,214.4,214.71
6/12/2009,5830900,215.27,215.27,215.27,213.64,214.06,210.82,212.63
